StartEndYear,Period,Area,Series code,Industry,Adjusted,Benchmark,No. of Employed
2020,Jun,California,32311800,Bakeries and Tortilla Manufacturing,Not Adj,2019,40500
2020,Jun,California,32311900,Other Food Mfg.,Not Adj,2019,31900
2020,Jun,California,32312000,Beverage and Tobacco Product Mfg,Not Adj,2019,57600
2020,Jun,California,32313000,ResidualTextile Mills,Not Adj,2019,4800
2020,Jun,California,32314000,Textile Product Mills,Not Adj,2019,8300
2020,Jun,California,32315000,Apparel Manufacturing,Not Adj,2019,16900
2020,Jun,California,32315100,Apparel Knitting Mills,Not Adj,2019,700
2020,Jun,California,32315200,Cut and Sew Apparel Manufacturing,Not Adj,2019,15600
2020,Jun,California,32322000,Paper Manufacturing,Not Adj,2019,19200
2020,Jun,California,32322200,Converted Paper Product Mfg.,Not Adj,2019,18400
2020,Jun,California,32323000,Printing and Related Support Activities,Not Adj,2019,29000
2020,Jun,California,32324000,Petroleum and Coal Products Manufacturin,Not Adj,2019,12400
2020,Jun,California,32325000,Chemical Manufacturing,Not Adj,2019,78200
2020,Jun,California,32325400,Pharmaceutical and Medicine Manufacturin,Not Adj,2019,46400
2020,Jun,California,32325600,"Soap, Cleaning Compound & Toiletry Mfg.",Not Adj,2019,12600
2020,Jun,California,32326000,Plastics and Rubber Products Manufacturi,Not Adj,2019,39200
2020,Jun,California,40000000,"Trade, Transportation and Utilities",Not Adj,2019,2757000
2020,Jun,California,41000000,Wholesale Trade,Not Adj,2019,646500
2020,Jun,California,41423000,"Merchant Wholesalers, Durable Goods",Not Adj,2019,334200
2020,Jun,California,41423100,Motor Vehicle and Motor Vehicle Parts Me,Not Adj,2019,35500
2020,Jun,California,41423200,Furniture & Home Furnish Merch whole,Not Adj,2019,20800
2020,Jun,California,41423300,Lumber & Other Const. Mat Merch whole,Not Adj,2019,24000
2020,Jun,California,41423400,Professional and Commercial Equipment Me,Not Adj,2019,75900
2020,Jun,California,41423600,Electrical and Electronic Goods Merchant,Not Adj,2019,48400
2020,Jun,California,41423700,"Hdwr, Plumb & Heating Merchant whole",Not Adj,2019,28500
2020,Jun,California,41423800,"Machinery, Equipment and Supplies Mercha",Not Adj,2019,51300
2020,Jun,California,41424000,"Merchant Wholesalers, Nondurable Goods",Not Adj,2019,273700
2020,Jun,California,41424100,Paper & Paper Products Merchant whole,Not Adj,2019,13500
2020,Jun,California,41424300,"Apparel, Piece Gds & Notions Merch whole",Not Adj,2019,30900
2020,Jun,California,41424400,Grocery & Related Products Merchant whol,Not Adj,2019,108200
2020,Jun,California,41424600,Chemical & Allied Products Merchant whol,Not Adj,2019,12800
2020,Jun,California,41424900,Misc Nondurable Merchant Wholesalers,Not Adj,2019,47300
2020,Jun,California,41425000,Wholesale Electronic Markets and Agents,Not Adj,2019,38600
2020,Jun,California,42000000,Retail Trade,Not Adj,2019,1443600
2020,Jun,California,42441000,Motor Vehicle and Parts Dealer,Not Adj,2019,167000
2020,Jun,California,42441100,Automobile Dealers,Not Adj,2019,109700
2020,Jun,California,42441200,Other Motor Vehicle Dealers,Not Adj,2019,10000
2020,Jun,California,42441300,"Automotive Parts, Accessories and Tire S",Not Adj,2019,47300
2020,Jun,California,42442000,Furniture and Home Furnishings Stores,Not Adj,2019,35200
2020,Jun,California,42442100,Furniture Stores,Not Adj,2019,14400
2020,Jun,California,42442200,Home Furnishings Stores,Not Adj,2019,20800
2020,Jun,California,42443000,Electronics and Appliance Stores,Not Adj,2019,43800
2020,Jun,California,42444000,Building Material and Garden Equipment S,Not Adj,2019,124300
2020,Jun,California,42444100,Building Material and Supplies Dealers,Not Adj,2019,111000
2020,Jun,California,42445000,Food and Beverage Stores,Not Adj,2019,358700
2020,Jun,California,42445100,Grocery Stores,Not Adj,2019,321300
2020,Jun,California,42445200,Specialty Food Stores,Not Adj,2019,23700
2020,Jun,California,42445300,"Beer, Wine, & Liquor Stores",Not Adj,2019,13700
2020,Jun,California,42446000,Health and Personal Care Stores,Not Adj,2019,102500
2020,Jun,California,42447000,Gasoline Stations,Not Adj,2019,56900
2020,Jun,California,42448000,Clothing and Clothing Accessories Stores,Not Adj,2019,114800
2020,Jun,California,42448100,Clothing Stores,Not Adj,2019,74000
2020,Jun,California,42448300,"Jewelry, Luggage & Leather Gds Stores",Not Adj,2019,10600
2020,Jun,California,42451000,"Sporting Goods, Hobby, Book and Music St",Not Adj,2019,52700
2020,Jun,California,42451100,"Sporting Goods, Hobby and Musical Instru",Not Adj,2019,44800
2020,Jun,California,42451200,"Book, Periodical and Music Stores",Not Adj,2019,7900
2020,Jun,California,42452000,General Merchandise Stores,Not Adj,2019,259000
2020,Jun,California,42452200,Department Stores,Not Adj,2019,68500
2020,Jun,California,42452300,"General Merchandise Stores, including Warehouse Clubs and Supercenters",Not Adj,2019,190500
2020,Jun,California,42453000,Miscellaneous Store Retailers,Not Adj,2019,66700
2020,Jun,California,42453200,"Office Supplies, Stationery & Gift Store",Not Adj,2019,23100
2020,Jun,California,42453300,Used Merch&ise Stores,Not Adj,2019,14800
2020,Jun,California,42453900,Other Miscellaneous Store Retailers,Not Adj,2019,25400
2020,Jun,California,42454000,Nonstore Retailers,Not Adj,2019,62000
2020,Jun,California,42454100,Electronic Shopping & Mail-Order,Not Adj,2019,51800
2020,Jun,California,43000000,"Transportation, Warehousing and Utilitie",Not Adj,2019,666900
2020,Jun,California,43220000,Utilities,Not Adj,2019,57300
2020,Jun,California,43221100,"Electric Power Gen, Trans & Distribution",Not Adj,2019,18600
2020,Jun,California,43221200,Natural Gas Distribution,Not Adj,2019,33100
2020,Jun,California,43400089,Transportation and Warehousing,Not Adj,2019,609600
2020,Jun,California,43481000,Air Transportation,Not Adj,2019,52900
2020,Jun,California,43481100,Scheduled Air transp.,Not Adj,2019,47500
2020,Jun,California,43484000,Truck Transportation,Not Adj,2019,119100
2020,Jun,California,43484100,General Freight Trucking,Not Adj,2019,83500
2020,Jun,California,43484200,Specialized Freight Trucking,Not Adj,2019,35600
2020,Jun,California,43485000,Transit and Ground Passenger Transportat,Not Adj,2019,53200
2020,Jun,California,43488000,Support Activities for Transportation,Not Adj,2019,97700
2020,Jun,California,43488300,Support Activities for Water transp.,Not Adj,2019,20900
2020,Jun,California,43488400,Support Activities for Road transp.,Not Adj,2019,12000
2020,Jun,California,43488500,Freight transp. Arrangement,Not Adj,2019,29200
2020,Jun,California,43492000,Couriers and Messengers,Not Adj,2019,109500
2020,Jun,California,43493000,Warehousing and Storage,Not Adj,2019,156300
2020,Jun,California,50000000,Information,Not Adj,2019,509500
2020,Jun,California,50511000,Publishing Industries (except Internet),Not Adj,2019,120000
2020,Jun,California,50511100,"Newspaper, Periodical, Book and Director",Not Adj,2019,21700
2020,Jun,California,50511200,Software Publishers,Not Adj,2019,98300
2020,Jun,California,50512000,Motion Picture and Sound Recording,Not Adj,2019,94800
2020,Jun,California,50512100,Motion Picture & Video Industries,Not Adj,2019,92500
2020,Jun,California,50512110,Motion Picture & Video Production,Not Adj,2019,77100
2020,Jun,California,50515000,Broadcasting (except Internet),Not Adj,2019,42100
2020,Jun,California,50515100,Radio and Television Broadcasting,Not Adj,2019,28100
2020,Jun,California,50515200,Cable and Other Subscription Programming,Not Adj,2019,14000
2020,Jun,California,50517000,Telecommunications,Not Adj,2019,64400
2020,Jun,California,50517311,Wired Telecommunications Carriers,Not Adj,2019,43600
2020,Jun,California,50518000,"Data Processing, Hosting & Related Services",Not Adj,2019,55600
2020,Jun,California,50519000,Other Information Serv.,Not Adj,2019,132600
2020,Jun,California,55000000,Financial Activities,Not Adj,2019,830600
2020,Jun,California,55520000,Finance and Insurance,Not Adj,2019,543000
2020,Jun,California,55522000,Credit Intermediation and Related Activi,Not Adj,2019,241900
2020,Jun,California,55522100,Depository Credit Intermediation,Not Adj,2019,142000
2020,Jun,California,55522200,Nondepository Credit Intermediation,Not Adj,2019,56400
2020,Jun,California,55522300,Activities Related to Credit Intermediat,Not Adj,2019,43500
2020,Jun,California,55523000,"Securities, Commodity Contracts and Inve",Not Adj,2019,100000
2020,Jun,California,55523100,Securities & Commodity Contracts,Not Adj,2019,33300
2020,Jun,California,55523900,Other Financial Investment Activities,Not Adj,2019,66400
2020,Jun,California,55524000,Insurance Carriers and Related,Not Adj,2019,201100
2020,Jun,California,55524100,Insurance Carriers,Not Adj,2019,80300
2020,Jun,California,55524200,"Agencies, Brokerages, and Other Insuranc",Not Adj,2019,120800
2020,Jun,California,55530000,Real Estate and Rental and Leasing,Not Adj,2019,287600
2020,Jun,California,55531000,Real Estate,Not Adj,2019,228900
2020,Jun,California,55531100,Lessors of Real Estate,Not Adj,2019,64300
2020,Jun,California,55531200,Offices of Real Estate Agents and Broker,Not Adj,2019,53900
2020,Jun,California,55531300,Activities Related to Real Estate,Not Adj,2019,110700
2020,Jun,California,55532000,Rental and Leasing Services,Not Adj,2019,56900
2020,Jun,California,55532100,Automotive Equipment Rental and Leasing,Not Adj,2019,18700
2020,Jun,California,55532200,Consumer Goods Rental,Not Adj,2019,14000
2020,Jun,California,55532300,General Rental Centers,Not Adj,2019,2800
2020,Jun,California,55532400,Comm & Industrial Mach Rental & Leasing,Not Adj,2019,21400
2020,Jun,California,60000000,Professional and Business Services,Not Adj,2019,2532600
2020,Jun,California,60540000,"Professional, Scientific and Technical S",Not Adj,2019,1284600
2020,Jun,California,60541100,Legal Services,Not Adj,2019,134900
2020,Jun,California,60541200,"Accounting, Tax Preparation and Bookkeep",Not Adj,2019,118000
2020,Jun,California,60541300,"Architectural, Engineering and Related S",Not Adj,2019,179500
2020,Jun,California,60541400,Specialized Design Services,Not Adj,2019,21500
2020,Jun,California,60541500,Computer Systems Design and Related Serv,Not Adj,2019,344000
2020,Jun,California,60541600,"Management, Scientific and Technical Con",Not Adj,2019,201900
2020,Jun,California,60541700,Scientific Research and Development Serv,Not Adj,2019,154400
2020,Jun,California,60541800,Advertising and Related Services,Not Adj,2019,58700
2020,Jun,California,60541900,"Other Professional, Scientific and Techn",Not Adj,2019,71700
2020,Jun,California,60550000,Management of Companies and Enterprises,Not Adj,2019,241400
2020,Jun,California,60560000,Administrative and Support and Waste Ser,Not Adj,2019,1006600
2020,Jun,California,60561000,Administrative and Support Services,Not Adj,2019,954200
2020,Jun,California,60561100,Office Administrative Services,Not Adj,2019,72700
2020,Jun,California,60561200,Facilities Support Serv.,Not Adj,2019,13200
2020,Jun,California,60561300,Employment Services,Not Adj,2019,368000
2020,Jun,California,60561400,Business Support Services,Not Adj,2019,56200
2020,Jun,California,60561500,Travel Arrangement and Reservation Servi,Not Adj,2019,24100
2020,Jun,California,60561600,Investigation and Security Services,Not Adj,2019,149800
2020,Jun,California,60561700,Services to Buildings and Dwellings,Not Adj,2019,236500
2020,Jun,California,60561900,ResidualOther Support Services,Not Adj,2019,33700
2020,Jun,California,60562000,Waste Management and Remediation Service,Not Adj,2019,52400
2020,Jun,California,65000000,Educational and Health Services,Not Adj,2019,2642200
2020,Jun,California,65610000,Educational Services,Not Adj,2019,348400
2020,Jun,California,65611100,Elementary and Secondary Schools,Not Adj,2019,92900
2020,Jun,California,65611200,Junior Colleges,Not Adj,2019,1900
2020,Jun,California,65611300,"Colleges, Universities and Professional",Not Adj,2019,150200
2020,Jun,California,65611600,Other Schools & Instruction,Not Adj,2019,62600
2020,Jun,California,65620000,Health Care and Social Assistance,Not Adj,2019,2293800
2020,Jun,California,65621000,Ambulatory Health Care Services,Not Adj,2019,824900
2020,Jun,California,65621100,Offices of Physicians,Not Adj,2019,240100
2020,Jun,California,65621200,Offices of Dentists,Not Adj,2019,110000
2020,Jun,California,65621300,Offices of Other Health Practitioners,Not Adj,2019,97900
2020,Jun,California,65621400,Outpatient Care Centers,Not Adj,2019,215600
2020,Jun,California,65621500,Medical & Diagnostic Laboratories,Not Adj,2019,37700
2020,Jun,California,65621600,Home Health Care Serv.,Not Adj,2019,93800
2020,Jun,California,65621900,Other Ambulatory Health Care Serv.,Not Adj,2019,29800
2020,Jun,California,65622000,Hospitals,Not Adj,2019,399500
2020,Jun,California,65622100,General Medical & Surgical Hosp.s,Not Adj,2019,375000
2020,Jun,California,65622200,Psychiatric & Substance Abuse Hosp,Not Adj,2019,8600
2020,Jun,California,65622300,"Specialty (not Psych, Sub Abuse) Hosp.",Not Adj,2019,15900
2020,Jun,California,65623000,Nursing and Residential Care Facilities,Not Adj,2019,292100
2020,Jun,California,65623100,Nursing Care Facilities,Not Adj,2019,128500
2020,Jun,California,65623200,"Residential Mental Retardation, Mental a",Not Adj,2019,55300
2020,Jun,California,65623300,Comm Care Facilities for the Elderly,Not Adj,2019,96700
2020,Jun,California,65623900,Other Residential Care Facilities,Not Adj,2019,11600
2020,Jun,California,65624000,Social Assistance,Not Adj,2019,777300
2020,Jun,California,65624100,Individual and Family Services,Not Adj,2019,675500
2020,Jun,California,65624200,"Community Food & Housing, & Emergency &",Not Adj,2019,22800
2020,Jun,California,65624300,Vocational Rehabilitation Services,Not Adj,2019,28600
2020,Jun,California,65624400,Child Day Care Services,Not Adj,2019,50400
2020,Jun,California,70000000,Leisure and Hospitality,Not Adj,2019,1446100
2020,Jun,California,70710000,"Arts, Entertainment, and Recreation",Not Adj,2019,210200
2020,Jun,California,70711000,"Performing Arts, Spectator Sports",Not Adj,2019,46900
2020,Jun,California,70711100,Performing Arts Companies,Not Adj,2019,7800
2020,Jun,California,70711200,Spectator Sports,Not Adj,2019,8800
2020,Jun,California,70711500,"Independent Artists, Writers, and Perfor",Not Adj,2019,10500
2020,Jun,California,70712000,"Museums, Historical Sites, and Similar I",Not Adj,2019,17100
2020,Jun,California,70713000,"Amusement, Gambling, and Recreation",Not Adj,2019,146200
2020,Jun,California,70713100,Amusement Parks and Arcades,Not Adj,2019,14000
2020,Jun,California,70713200,Gambling Industries,Not Adj,2019,15000
2020,Jun,California,70713900,Other Amusement and Recreation,Not Adj,2019,117200
2020,Jun,California,70720000,Accommodation and Food Service,Not Adj,2019,1235900
2020,Jun,California,70721000,Accommodation,Not Adj,2019,142000
2020,Jun,California,70722000,Food Services and Drinking Places,Not Adj,2019,1093900
2020,Jun,California,70722300,Special Food Services,Not Adj,2019,43800
2020,Jun,California,70722400,Drinking Places (Alcoholic Beverages),Not Adj,2019,13000
2020,Jun,California,70722511,Full-Service Restaurants,Not Adj,2019,422900
2020,Jun,California,70722590,Limited-Service Eating Places,Not Adj,2019,614200
2020,Jun,California,80000000,Other Services,Not Adj,2019,446900
2020,Jun,California,80811000,Repair and Maintenance,Not Adj,2019,142600
2020,Jun,California,80811100,Auto Repair & Maintenance,Not Adj,2019,106000
2020,Jun,California,80811300,Commercial & Industrial Machinery,Not Adj,2019,16900
2020,Jun,California,80811400,Personal & Household Goods Repair,Not Adj,2019,8200
2020,Jun,California,80812000,Personal and Laundry Services,Not Adj,2019,100800
2020,Jun,California,80812100,Personal Care Serv.,Not Adj,2019,25800
2020,Jun,California,80812300,Drycleaning & Laundry Serv.,Not Adj,2019,29300
2020,Jun,California,80812900,Other Personal Services,Not Adj,2019,35200
2020,Jun,California,80813000,"Religious, Grantmaking, Civic, Professio",Not Adj,2019,203500
2020,Jun,California,80813100,Religious Organizations,Not Adj,2019,90900
2020,Jun,California,80813200,Grantmaking & Giving Serv.,Not Adj,2019,25600
2020,Jun,California,80813300,Social Advocacy Organizations,Not Adj,2019,27700
2020,Jun,California,80813400,Civic & Social Organizations,Not Adj,2019,25800
2020,Jun,California,80813900,"Bus,Labor, Political & Other like Org.",Not Adj,2019,33500
2020,Jun,California,90000000,Government,Not Adj,2019,2436900
2020,Jun,California,90910000,Federal Government,Not Adj,2019,256500
2020,Jun,California,90912991,Federal Government excluding Department of Defense,Not Adj,2019,191900
2020,Jun,California,90919110,Department of Defense,Not Adj,2019,64600
2020,Jun,California,90920000,State Government,Not Adj,2019,492700
2020,Jun,California,90921611,State Government Education,Not Adj,2019,209600
2020,Jun,California,90922000,State Government Excluding Education,Not Adj,2019,283100
2020,Jun,California,90930000,Local Government,Not Adj,2019,1687700
2020,Jun,California,90931150,Indian Tribes,Not Adj,2019,58800
2020,Jun,California,90931611,Local Government Education,Not Adj,2019,889000
2020,Jun,California,90932000,Local Government Excluding Education,Not Adj,2019,798700
2020,Jun,California,90939012,County,Not Adj,2019,356500
2020,Jun,California,90939022,City,Not Adj,2019,256700
2020,Jun,California,90939032,Special Districts,Not Adj,2019,126700
2020,Jun,California,90940000,State and Local Government,Not Adj,2019,2180400
